time 2,time 1,delay,,delay 2,delay 1,,jitter,,
33.736926,33.736926,0,,0,0,,0,,
33.737011,33.736926,8.5E-05,,8.5E-05,-8.5E-05,,0.00017,,
33.738013,33.737011,0.001002,,0.001002,-0.001002,,0.002004,,
33.748656,33.738013,0.010643,,0.010643,-0.010643,,0.021286,,
33.854184,33.748656,0.105528,,0.105528,-0.105528,,0.211056,,
34.0065,33.854184,0.152316,,0.152316,-0.152316,,0.304632,,
34.006798,34.0065,0.000298,,0.000298,-0.000298,,0.000596,,
34.006798,34.006798,0,,0,0,,0,,
34.006798,34.006798,0,,0,0,,0,,
34.006911,34.006798,0.000113,,0.000113,-0.000113,,0.000226,,
34.018109,34.006911,0.011198,,0.011198,-0.011198,,0.022396,,
34.05407,34.018109,0.035961,,0.035961,-0.035961,,0.071922,,
34.215527,34.05407,0.161457,,0.161457,-0.161457,,0.322914,,
34.330584,34.215527,0.115057,,0.115057,-0.115057,,0.230114,,
34.501395,34.330584,0.170811,,0.170811,-0.170811,,0.341622,,
34.501439,34.501395,4.4E-05,,4.4E-05,-4.4E-05,,8.8E-05,,
34.828657,34.501439,0.327218,,0.327218,-0.327218,,0.654436,,
34.996154,34.828657,0.167497,,0.167497,-0.167497,,0.334994,,
34.996212,34.996154,5.8E-05,,5.8E-05,-5.8E-05,,0.000116,,
34.996317,34.996212,0.000105,,0.000105,-0.000105,,0.00021,,
35.008126,34.996317,0.011809,,0.011809,-0.011809,,0.023618,,
35.177397,35.008126,0.169271,,0.169271,-0.169271,,0.338542,,
35.177457,35.177397,6E-05,,6E-05,-6E-05,,0.00012,,
35.358273,35.177457,0.180816,,0.180816,-0.180816,,0.361632,,
35.358367,35.358273,9.4E-05,,9.4E-05,-9.4E-05,,0.000188,,
35.358367,35.358367,0,,0,0,,0,,
35.358442,35.358367,7.5E-05,,7.5E-05,-7.5E-05,,0.00015,,
35.36783,35.358442,0.009388,,0.009388,-0.009388,,0.018776,,
35.600426,35.36783,0.232596,,0.232596,-0.232596,,0.465192,,
35.755382,35.600426,0.154956,,0.154956,-0.154956,,0.309912,,
35.755382,35.755382,0,,0,0,,0,,
35.755577,35.755382,0.000195,,0.000195,-0.000195,,0.00039,,
35.756923,35.755577,0.001346,,0.001346,-0.001346,,0.002692,,
35.899443,35.756923,0.14252,,0.14252,-0.14252,,0.28504,,
35.899443,35.899443,0,,0,0,,0,,
35.899443,35.899443,0,,0,0,,0,,
35.899443,35.899443,0,,0,0,,0,,
35.899443,35.899443,0,,0,0,,0,,
35.899443,35.899443,0,,0,0,,0,,
35.899513,35.899443,7E-05,,7E-05,-7E-05,,0.00014,,
35.899637,35.899513,0.000124,,0.000124,-0.000124,,0.000248,,
35.899637,35.899637,0,,0,0,,0,,
35.899665,35.899637,2.8E-05,,2.8E-05,-2.8E-05,,5.6E-05,,
35.899724,35.899665,5.9E-05,,5.9E-05,-5.9E-05,,0.000118,,
35.899979,35.899724,0.000255,,0.000255,-0.000255,,0.00051,,
35.90123,35.899979,0.001251,,0.001251,-0.001251,,0.002502,,
36.291545,35.90123,0.390315,,0.390315,-0.390315,,0.78063,,
36.323679,36.291545,0.032134,,0.032134,-0.032134,,0.064268,,
36.324095,36.323679,0.000416,,0.000416,-0.000416,,0.000832,,
36.520294,36.324095,0.196199,,0.196199,-0.196199,,0.392398,,
36.973212,36.520294,0.452918,,0.452918,-0.452918,,0.905836,,
36.97441,36.973212,0.001198,,0.001198,-0.001198,,0.002396,,
36.974459,36.97441,4.9E-05,,4.9E-05,-4.9E-05,,9.8E-05,,
36.984566,36.974459,0.010107,,0.010107,-0.010107,,0.020214,,
37.031535,36.984566,0.046969,,0.046969,-0.046969,,0.093938,,
37.129484,37.031535,0.097949,,0.097949,-0.097949,,0.195898,,
37.129559,37.129484,7.5E-05,,7.5E-05,-7.5E-05,,0.00015,,
37.139517,37.129559,0.009958,,0.009958,-0.009958,,0.019916,,
37.328501,37.139517,0.188984,,0.188984,-0.188984,,0.377968,,
37.478404,37.328501,0.149903,,0.149903,-0.149903,,0.299806,,
38.503815,37.478404,1.025411,,1.025411,-1.025411,,2.050822,,
38.504103,38.503815,0.000288,,0.000288,-0.000288,,0.000576,,
38.606995,38.504103,0.102892,,0.102892,-0.102892,,0.205784,,
38.607041,38.606995,4.6E-05,,4.6E-05,-4.6E-05,,9.2E-05,,
38.890678,38.607041,0.283637,,0.283637,-0.283637,,0.567274,,
38.893919,38.890678,0.003241,,0.003241,-0.003241,,0.006482,,
38.894093,38.893919,0.000174,,0.000174,-0.000174,,0.000348,,
38.894764,38.894093,0.000671,,0.000671,-0.000671,,0.001342,,
38.8948,38.894764,3.6E-05,,3.6E-05,-3.6E-05,,7.2E-05,,
38.946622,38.8948,0.051822,,0.051822,-0.051822,,0.103644,,
39.132552,38.946622,0.18593,,0.18593,-0.18593,,0.37186,,
39.132552,39.132552,0,,0,0,,0,,
39.132552,39.132552,0,,0,0,,0,,
39.132619,39.132552,6.7E-05,,6.7E-05,-6.7E-05,,0.000134,,
39.14518,39.132619,0.012561,,0.012561,-0.012561,,0.025122,,
39.155198,39.14518,0.010018,,0.010018,-0.010018,,0.020036,,
39.298692,39.155198,0.143494,,0.143494,-0.143494,,0.286988,,
39.298692,39.298692,0,,0,0,,0,,
39.308856,39.298692,0.010164,,0.010164,-0.010164,,0.020328,,
39.530865,39.308856,0.222009,,0.222009,-0.222009,,0.444018,,
39.530865,39.530865,0,,0,0,,0,,
39.541167,39.530865,0.010302,,0.010302,-0.010302,,0.020604,,
39.801322,39.541167,0.260155,,0.260155,-0.260155,,0.52031,,
39.801322,39.801322,0,,0,0,,0,,
39.801412,39.801322,9E-05,,9E-05,-9E-05,,0.00018,,
39.811408,39.801412,0.009996,,0.009996,-0.009996,,0.019992,,
40.212064,39.811408,0.400656,,0.400656,-0.400656,,0.801312,,
40.212123,40.212064,5.9E-05,,5.9E-05,-5.9E-05,,0.000118,,
40.27266,40.212123,0.060537,,0.060537,-0.060537,,0.121074,,
40.35951,40.27266,0.08685,,0.08685,-0.08685,,0.1737,,
40.554272,40.35951,0.194762,,0.194762,-0.194762,,0.389524,,
40.627402,40.554272,0.07313,,0.07313,-0.07313,,0.14626,,
40.638644,40.627402,0.011242,,0.011242,-0.011242,,0.022484,,
41.00003,40.638644,0.361386,,0.361386,-0.361386,,0.722772,,
41.00003,41.00003,0,,0,0,,0,,
41.010174,41.00003,0.010144,,0.010144,-0.010144,,0.020288,,
41.084347,41.010174,0.074173,,0.074173,-0.074173,,0.148346,,
41.141859,41.084347,0.057512,,0.057512,-0.057512,,0.115024,,
41.152091,41.141859,0.010232,,0.010232,-0.010232,,0.020464,,
41.322586,41.152091,0.170495,,0.170495,-0.170495,,0.34099,,
41.457849,41.322586,0.135263,,0.135263,-0.135263,,0.270526,,
41.457849,41.457849,0,,0,0,,0,,
41.45795,41.457849,0.000101,,0.000101,-0.000101,,0.000202,,
41.459056,41.45795,0.001106,,0.001106,-0.001106,,0.002212,,
41.952801,41.459056,0.493745,,0.493745,-0.493745,,0.98749,,
41.966778,41.952801,0.013977,,0.013977,-0.013977,,0.027954,,
42.046719,41.966778,0.079941,,0.079941,-0.079941,,0.159882,,
42.047063,42.046719,0.000344,,0.000344,-0.000344,,0.000688,,
42.22503,42.047063,0.177967,,0.177967,-0.177967,,0.355934,,
42.3978,42.22503,0.17277,,0.17277,-0.17277,,0.34554,,
42.597414,42.3978,0.199614,,0.199614,-0.199614,,0.399228,,
42.597604,42.597414,0.00019,,0.00019,-0.00019,,0.00038,,
42.599612,42.597604,0.002008,,0.002008,-0.002008,,0.004016,,
42.649427,42.599612,0.049815,,0.049815,-0.049815,,0.09963,,
42.658753,42.649427,0.009326,,0.009326,-0.009326,,0.018652,,
42.741115,42.658753,0.082362,,0.082362,-0.082362,,0.164724,,
42.84212,42.741115,0.101005,,0.101005,-0.101005,,0.20201,,
42.843697,42.84212,0.001577,,0.001577,-0.001577,,0.003154,,
42.843697,42.843697,0,,0,0,,0,,
42.843738,42.843697,4.1E-05,,4.1E-05,-4.1E-05,,8.2E-05,,
43.106738,42.843738,0.263,,0.263,-0.263,,0.526,,
43.106738,43.106738,0,,0,0,,0,,
43.106861,43.106738,0.000123,,0.000123,-0.000123,,0.000246,,
43.10712,43.106861,0.000259,,0.000259,-0.000259,,0.000518,,
43.10712,43.10712,0,,0,0,,0,,
43.10712,43.10712,0,,0,0,,0,,
43.112955,43.10712,0.005835,,0.005835,-0.005835,,0.01167,,
43.117713,43.112955,0.004758,,0.004758,-0.004758,,0.009516,,
43.16062,43.117713,0.042907,,0.042907,-0.042907,,0.085814,,
43.461843,43.16062,0.301223,,0.301223,-0.301223,,0.602446,,
43.461843,43.461843,0,,0,0,,0,,
43.462621,43.461843,0.000778,,0.000778,-0.000778,,0.001556,,
43.462621,43.462621,0,,0,0,,0,,
43.462782,43.462621,0.000161,,0.000161,-0.000161,,0.000322,,
43.615737,43.462782,0.152955,,0.152955,-0.152955,,0.30591,,
43.615777,43.615737,4E-05,,4E-05,-4E-05,,8E-05,,
43.891077,43.615777,0.2753,,0.2753,-0.2753,,0.5506,,
43.891077,43.891077,0,,0,0,,0,,
43.891077,43.891077,0,,0,0,,0,,
43.891077,43.891077,0,,0,0,,0,,
43.891273,43.891077,0.000196,,0.000196,-0.000196,,0.000392,,
43.891727,43.891273,0.000454,,0.000454,-0.000454,,0.000908,,
43.897056,43.891727,0.005329,,0.005329,-0.005329,,0.010658,,
43.897056,43.897056,0,,0,0,,0,,
43.897216,43.897056,0.00016,,0.00016,-0.00016,,0.00032,,
43.897216,43.897216,0,,0,0,,0,,
43.897216,43.897216,0,,0,0,,0,,
43.945518,43.897216,0.048302,,0.048302,-0.048302,,0.096604,,
44.240275,43.945518,0.294757,,0.294757,-0.294757,,0.589514,,
44.240354,44.240275,7.9E-05,,7.9E-05,-7.9E-05,,0.000158,,
44.240497,44.240354,0.000143,,0.000143,-0.000143,,0.000286,,
44.240831,44.240497,0.000334,,0.000334,-0.000334,,0.000668,,
44.240962,44.240831,0.000131,,0.000131,-0.000131,,0.000262,,
44.248119,44.240962,0.007157,,0.007157,-0.007157,,0.014314,,
44.248119,44.248119,0,,0,0,,0,,
44.248279,44.248119,0.00016,,0.00016,-0.00016,,0.00032,,
44.248279,44.248279,0,,0,0,,0,,
44.576884,44.248279,0.328605,,0.328605,-0.328605,,0.65721,,
44.577004,44.576884,0.00012,,0.00012,-0.00012,,0.00024,,
44.577004,44.577004,0,,0,0,,0,,
44.577059,44.577004,5.5E-05,,5.5E-05,-5.5E-05,,0.00011,,
44.57712,44.577059,6.1E-05,,6.1E-05,-6.1E-05,,0.000122,,
44.577216,44.57712,9.6E-05,,9.6E-05,-9.6E-05,,0.000192,,
44.577216,44.577216,0,,0,0,,0,,
44.584461,44.577216,0.007245,,0.007245,-0.007245,,0.01449,,
44.584461,44.584461,0,,0,0,,0,,
44.584646,44.584461,0.000185,,0.000185,-0.000185,,0.00037,,
44.584646,44.584646,0,,0,0,,0,,
44.584646,44.584646,0,,0,0,,0,,
44.584646,44.584646,0,,0,0,,0,,
44.584646,44.584646,0,,0,0,,0,,
44.584646,44.584646,0,,0,0,,0,,
44.685527,44.584646,0.100881,,0.100881,-0.100881,,0.201762,,
44.685812,44.685527,0.000285,,0.000285,-0.000285,,0.00057,,
44.695573,44.685812,0.009761,,0.009761,-0.009761,,0.019522,,
44.747999,44.695573,0.052426,,0.052426,-0.052426,,0.104852,,
44.908861,44.747999,0.160862,,0.160862,-0.160862,,0.321724,,
44.908861,44.908861,0,,0,0,,0,,
44.909154,44.908861,0.000293,,0.000293,-0.000293,,0.000586,,
44.909154,44.909154,0,,0,0,,0,,
44.909195,44.909154,4.1E-05,,4.1E-05,-4.1E-05,,8.2E-05,,
44.909195,44.909195,0,,0,0,,0,,
44.916864,44.909195,0.007669,,0.007669,-0.007669,,0.015338,,
44.917015,44.916864,0.000151,,0.000151,-0.000151,,0.000302,,
44.917015,44.917015,0,,0,0,,0,,
44.917015,44.917015,0,,0,0,,0,,
44.917015,44.917015,0,,0,0,,0,,
44.917015,44.917015,0,,0,0,,0,,
44.917015,44.917015,0,,0,0,,0,,
44.917147,44.917015,0.000132,,0.000132,-0.000132,,0.000264,,
44.917147,44.917147,0,,0,0,,0,,
44.917147,44.917147,0,,0,0,,0,,
44.917147,44.917147,0,,0,0,,0,,
44.917147,44.917147,0,,0,0,,0,,
44.917147,44.917147,0,,0,0,,0,,
44.917283,44.917147,0.000136,,0.000136,-0.000136,,0.000272,,
44.917283,44.917283,0,,0,0,,0,,
44.917283,44.917283,0,,0,0,,0,,
44.917283,44.917283,0,,0,0,,0,,
44.917283,44.917283,0,,0,0,,0,,
44.917283,44.917283,0,,0,0,,0,,
44.91743,44.917283,0.000147,,0.000147,-0.000147,,0.000294,,
44.91743,44.91743,0,,0,0,,0,,
44.91743,44.91743,0,,0,0,,0,,
44.91743,44.91743,0,,0,0,,0,,
44.91743,44.91743,0,,0,0,,0,,
44.919196,44.91743,0.001766,,0.001766,-0.001766,,0.003532,,
45.038614,44.919196,0.119418,,0.119418,-0.119418,,0.238836,,
45.158222,45.038614,0.119608,,0.119608,-0.119608,,0.239216,,
45.158222,45.158222,0,,0,0,,0,,
45.158222,45.158222,0,,0,0,,0,,
45.159516,45.158222,0.001294,,0.001294,-0.001294,,0.002588,,
45.159516,45.159516,0,,0,0,,0,,
45.159594,45.159516,7.8E-05,,7.8E-05,-7.8E-05,,0.000156,,
45.159594,45.159594,0,,0,0,,0,,
45.159594,45.159594,0,,0,0,,0,,
45.159594,45.159594,0,,0,0,,0,,
45.159594,45.159594,0,,0,0,,0,,
45.159594,45.159594,0,,0,0,,0,,
45.168996,45.159594,0.009402,,0.009402,-0.009402,,0.018804,,
45.209977,45.168996,0.040981,,0.040981,-0.040981,,0.081962,,
45.237977,45.209977,0.028,,0.028,-0.028,,0.056,,
45.237977,45.237977,0,,0,0,,0,,
45.238067,45.237977,9E-05,,9E-05,-9E-05,,0.00018,,
45.238067,45.238067,0,,0,0,,0,,
45.238067,45.238067,0,,0,0,,0,,
45.238067,45.238067,0,,0,0,,0,,
45.238067,45.238067,0,,0,0,,0,,
45.238067,45.238067,0,,0,0,,0,,
45.238067,45.238067,0,,0,0,,0,,
45.238067,45.238067,0,,0,0,,0,,
45.238067,45.238067,0,,0,0,,0,,
45.238067,45.238067,0,,0,0,,0,,
45.238067,45.238067,0,,0,0,,0,,
45.238067,45.238067,0,,0,0,,0,,
45.238067,45.238067,0,,0,0,,0,,
45.238067,45.238067,0,,0,0,,0,,
45.238067,45.238067,0,,0,0,,0,,
45.238598,45.238067,0.000531,,0.000531,-0.000531,,0.001062,,
45.238598,45.238598,0,,0,0,,0,,
45.238598,45.238598,0,,0,0,,0,,
45.238598,45.238598,0,,0,0,,0,,
45.238598,45.238598,0,,0,0,,0,,
45.238705,45.238598,0.000107,,0.000107,-0.000107,,0.000214,,
45.238882,45.238705,0.000177,,0.000177,-0.000177,,0.000354,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.238882,45.238882,0,,0,0,,0,,
45.249055,45.238882,0.010173,,0.010173,-0.010173,,0.020346,,
45.360843,45.249055,0.111788,,0.111788,-0.111788,,0.223576,,
45.360843,45.360843,0,,0,0,,0,,
45.360928,45.360843,8.5E-05,,8.5E-05,-8.5E-05,,0.00017,,
45.360928,45.360928,0,,0,0,,0,,
45.360928,45.360928,0,,0,0,,0,,
45.360928,45.360928,0,,0,0,,0,,
45.361656,45.360928,0.000728,,0.000728,-0.000728,,0.001456,,
45.361738,45.361656,8.2E-05,,8.2E-05,-8.2E-05,,0.000164,,
45.361738,45.361738,0,,0,0,,0,,
45.47883,45.361738,0.117092,,0.117092,-0.117092,,0.234184,,
45.47883,45.47883,0,,0,0,,0,,
45.47889,45.47883,6E-05,,6E-05,-6E-05,,0.00012,,
45.47889,45.47889,0,,0,0,,0,,
45.479042,45.47889,0.000152,,0.000152,-0.000152,,0.000304,,
45.479042,45.479042,0,,0,0,,0,,
45.479042,45.479042,0,,0,0,,0,,
45.479042,45.479042,0,,0,0,,0,,
45.479042,45.479042,0,,0,0,,0,,
45.479042,45.479042,0,,0,0,,0,,
45.47925,45.479042,0.000208,,0.000208,-0.000208,,0.000416,,
45.479357,45.47925,0.000107,,0.000107,-0.000107,,0.000214,,
45.479357,45.479357,0,,0,0,,0,,
45.479357,45.479357,0,,0,0,,0,,
45.479791,45.479357,0.000434,,0.000434,-0.000434,,0.000868,,
45.479791,45.479791,0,,0,0,,0,,
45.479791,45.479791,0,,0,0,,0,,
45.479791,45.479791,0,,0,0,,0,,
45.479791,45.479791,0,,0,0,,0,,
45.479791,45.479791,0,,0,0,,0,,
45.479791,45.479791,0,,0,0,,0,,
45.51846,45.479791,0.038669,,0.038669,-0.038669,,0.077338,,
45.51846,45.51846,0,,0,0,,0,,
45.518525,45.51846,6.5E-05,,6.5E-05,-6.5E-05,,0.00013,,
45.518525,45.518525,0,,0,0,,0,,
45.518525,45.518525,0,,0,0,,0,,
45.518525,45.518525,0,,0,0,,0,,
45.518525,45.518525,0,,0,0,,0,,
45.518525,45.518525,0,,0,0,,0,,
45.518525,45.518525,0,,0,0,,0,,
45.518734,45.518525,0.000209,,0.000209,-0.000209,,0.000418,,
45.518734,45.518734,0,,0,0,,0,,
45.518734,45.518734,0,,0,0,,0,,
45.518734,45.518734,0,,0,0,,0,,
45.518734,45.518734,0,,0,0,,0,,
45.518734,45.518734,0,,0,0,,0,,
45.518734,45.518734,0,,0,0,,0,,
45.518734,45.518734,0,,0,0,,0,,
45.518734,45.518734,0,,0,0,,0,,
45.51879,45.518734,5.6E-05,,5.6E-05,-5.6E-05,,0.000112,,
45.51879,45.51879,0,,0,0,,0,,
45.51879,45.51879,0,,0,0,,0,,
45.51879,45.51879,0,,0,0,,0,,
45.51879,45.51879,0,,0,0,,0,,
45.51879,45.51879,0,,0,0,,0,,
45.51879,45.51879,0,,0,0,,0,,
45.51879,45.51879,0,,0,0,,0,,
45.51879,45.51879,0,,0,0,,0,,
45.654247,45.51879,0.135457,,0.135457,-0.135457,,0.270914,,
45.654436,45.654247,0.000189,,0.000189,-0.000189,,0.000378,,
45.654436,45.654436,0,,0,0,,0,,
45.654436,45.654436,0,,0,0,,0,,
45.654436,45.654436,0,,0,0,,0,,
45.664621,45.654436,0.010185,,0.010185,-0.010185,,0.02037,,
45.759131,45.664621,0.09451,,0.09451,-0.09451,,0.18902,,
45.759131,45.759131,0,,0,0,,0,,
45.759131,45.759131,0,,0,0,,0,,
45.759131,45.759131,0,,0,0,,0,,
45.759131,45.759131,0,,0,0,,0,,
45.759131,45.759131,0,,0,0,,0,,
45.75938,45.759131,0.000249,,0.000249,-0.000249,,0.000498,,
45.75938,45.75938,0,,0,0,,0,,
45.75938,45.75938,0,,0,0,,0,,
45.75965,45.75938,0.00027,,0.00027,-0.00027,,0.00054,,
45.862448,45.75965,0.102798,,0.102798,-0.102798,,0.205596,,
45.862448,45.862448,0,,0,0,,0,,
45.862753,45.862448,0.000305,,0.000305,-0.000305,,0.00061,,
45.862753,45.862753,0,,0,0,,0,,
45.862753,45.862753,0,,0,0,,0,,
45.862753,45.862753,0,,0,0,,0,,
45.862753,45.862753,0,,0,0,,0,,
45.86292,45.862753,0.000167,,0.000167,-0.000167,,0.000334,,
45.872569,45.86292,0.009649,,0.009649,-0.009649,,0.019298,,
45.875366,45.872569,0.002797,,0.002797,-0.002797,,0.005594,,
46.040472,45.875366,0.165106,,0.165106,-0.165106,,0.330212,,
46.040742,46.040472,0.00027,,0.00027,-0.00027,,0.00054,,
46.202506,46.040742,0.161764,,0.161764,-0.161764,,0.323528,,
46.202506,46.202506,0,,0,0,,0,,
46.202506,46.202506,0,,0,0,,0,,
46.202561,46.202506,5.5E-05,,5.5E-05,-5.5E-05,,0.00011,,
46.202712,46.202561,0.000151,,0.000151,-0.000151,,0.000302,,
46.202752,46.202712,4E-05,,4E-05,-4E-05,,8E-05,,
46.25455,46.202752,0.051798,,0.051798,-0.051798,,0.103596,,
46.578656,46.25455,0.324106,,0.324106,-0.324106,,0.648212,,
46.578656,46.578656,0,,0,0,,0,,
46.578656,46.578656,0,,0,0,,0,,
46.619648,46.578656,0.040992,,0.040992,-0.040992,,0.081984,,
46.687279,46.619648,0.067631,,0.067631,-0.067631,,0.135262,,
46.863634,46.687279,0.176355,,0.176355,-0.176355,,0.35271,,
46.873586,46.863634,0.009952,,0.009952,-0.009952,,0.019904,,
47.419569,46.873586,0.545983,,0.545983,-0.545983,,1.091966,,
47.442195,47.419569,0.022626,,0.022626,-0.022626,,0.045252,,
47.44232,47.442195,0.000125,,0.000125,-0.000125,,0.00025,,
47.442375,47.44232,5.5E-05,,5.5E-05,-5.5E-05,,0.00011,,
47.697406,47.442375,0.255031,,0.255031,-0.255031,,0.510062,,
48.635913,47.697406,0.938507,,0.938507,-0.938507,,1.877014,,
48.63596,48.635913,4.7E-05,,4.7E-05,-4.7E-05,,9.4E-05,,
48.738106,48.63596,0.102146,,0.102146,-0.102146,,0.204292,,
48.911632,48.738106,0.173526,,0.173526,-0.173526,,0.347052,,
48.911632,48.911632,0,,0,0,,0,,
48.912454,48.911632,0.000822,,0.000822,-0.000822,,0.001644,,
48.912454,48.912454,0,,0,0,,0,,
48.921759,48.912454,0.009305,,0.009305,-0.009305,,0.01861,,
48.955607,48.921759,0.033848,,0.033848,-0.033848,,0.067696,,
49.301986,48.955607,0.346379,,0.346379,-0.346379,,0.692758,,
49.302445,49.301986,0.000459,,0.000459,-0.000459,,0.000918,,
49.344542,49.302445,0.042097,,0.042097,-0.042097,,0.084194,,
49.706528,49.344542,0.361986,,0.361986,-0.361986,,0.723972,,
49.706528,49.706528,0,,0,0,,0,,
49.70658,49.706528,5.2E-05,,5.2E-05,-5.2E-05,,0.000104,,
49.706869,49.70658,0.000289,,0.000289,-0.000289,,0.000578,,
49.878554,49.706869,0.171685,,0.171685,-0.171685,,0.34337,,
49.902756,49.878554,0.024202,,0.024202,-0.024202,,0.048404,,
50.03747,49.902756,0.134714,,0.134714,-0.134714,,0.269428,,
50.037709,50.03747,0.000239,,0.000239,-0.000239,,0.000478,,
50.037709,50.037709,0,,0,0,,0,,
50.40506,50.037709,0.367351,,0.367351,-0.367351,,0.734702,,
50.40506,50.40506,0,,0,0,,0,,
50.405737,50.40506,0.000677,,0.000677,-0.000677,,0.001354,,
50.405737,50.405737,0,,0,0,,0,,
50.405765,50.405737,2.8E-05,,2.8E-05,-2.8E-05,,5.6E-05,,
50.416557,50.405765,0.010792,,0.010792,-0.010792,,0.021584,,
50.699398,50.416557,0.282841,,0.282841,-0.282841,,0.565682,,
50.709672,50.699398,0.010274,,0.010274,-0.010274,,0.020548,,
50.745087,50.709672,0.035415,,0.035415,-0.035415,,0.07083,,
50.918139,50.745087,0.173052,,0.173052,-0.173052,,0.346104,,
50.918276,50.918139,0.000137,,0.000137,-0.000137,,0.000274,,
50.928695,50.918276,0.010419,,0.010419,-0.010419,,0.020838,,
51.164328,50.928695,0.235633,,0.235633,-0.235633,,0.471266,,
51.237683,51.164328,0.073355,,0.073355,-0.073355,,0.14671,,
51.295891,51.237683,0.058208,,0.058208,-0.058208,,0.116416,,
51.295891,51.295891,0,,0,0,,0,,
51.295999,51.295891,0.000108,,0.000108,-0.000108,,0.000216,,
51.461269,51.295999,0.16527,,0.16527,-0.16527,,0.33054,,
51.461753,51.461269,0.000484,,0.000484,-0.000484,,0.000968,,
51.461804,51.461753,5.1E-05,,5.1E-05,-5.1E-05,,0.000102,,
51.461832,51.461804,2.8E-05,,2.8E-05,-2.8E-05,,5.6E-05,,
51.463125,51.461832,0.001293,,0.001293,-0.001293,,0.002586,,
51.604265,51.463125,0.14114,,0.14114,-0.14114,,0.28228,,
51.604265,51.604265,0,,0,0,,0,,
51.614782,51.604265,0.010517,,0.010517,-0.010517,,0.021034,,
51.665578,51.614782,0.050796,,0.050796,-0.050796,,0.101592,,
51.900932,51.665578,0.235354,,0.235354,-0.235354,,0.470708,,
51.911646,51.900932,0.010714,,0.010714,-0.010714,,0.021428,,
52.222302,51.911646,0.310656,,0.310656,-0.310656,,0.621312,,
52.222448,52.222302,0.000146,,0.000146,-0.000146,,0.000292,,
52.222448,52.222448,0,,0,0,,0,,
52.232933,52.222448,0.010485,,0.010485,-0.010485,,0.02097,,
52.398298,52.232933,0.165365,,0.165365,-0.165365,,0.33073,,
52.39853,52.398298,0.000232,,0.000232,-0.000232,,0.000464,,
52.398681,52.39853,0.000151,,0.000151,-0.000151,,0.000302,,
52.572499,52.398681,0.173818,,0.173818,-0.173818,,0.347636,,
52.943059,52.572499,0.37056,,0.37056,-0.37056,,0.74112,,
52.953422,52.943059,0.010363,,0.010363,-0.010363,,0.020726,,
53.144219,52.953422,0.190797,,0.190797,-0.190797,,0.381594,,
53.144285,53.144219,6.6E-05,,6.6E-05,-6.6E-05,,0.000132,,
53.453168,53.144285,0.308883,,0.308883,-0.308883,,0.617766,,
53.453168,53.453168,0,,0,0,,0,,
53.453168,53.453168,0,,0,0,,0,,
53.453337,53.453168,0.000169,,0.000169,-0.000169,,0.000338,,
53.453648,53.453337,0.000311,,0.000311,-0.000311,,0.000622,,
53.646888,53.453648,0.19324,,0.19324,-0.19324,,0.38648,,
53.646926,53.646888,3.8E-05,,3.8E-05,-3.8E-05,,7.6E-05,,
53.771269,53.646926,0.124343,,0.124343,-0.124343,,0.248686,,
53.771269,53.771269,0,,0,0,,0,,
53.771345,53.771269,7.6E-05,,7.6E-05,-7.6E-05,,0.000152,,
53.923553,53.771345,0.152208,,0.152208,-0.152208,,0.304416,,
53.923553,53.923553,0,,0,0,,0,,
53.923607,53.923553,5.4E-05,,5.4E-05,-5.4E-05,,0.000108,,
53.97153,53.923607,0.047923,,0.047923,-0.047923,,0.095846,,
54.238963,53.97153,0.267433,,0.267433,-0.267433,,0.534866,,
54.238963,54.238963,0,,0,0,,0,,
54.23902,54.238963,5.7E-05,,5.7E-05,-5.7E-05,,0.000114,,
54.25059,54.23902,0.01157,,0.01157,-0.01157,,0.02314,,
54.423482,54.25059,0.172892,,0.172892,-0.172892,,0.345784,,
54.433554,54.423482,0.010072,,0.010072,-0.010072,,0.020144,,
54.689584,54.433554,0.25603,,0.25603,-0.25603,,0.51206,,
54.689928,54.689584,0.000344,,0.000344,-0.000344,,0.000688,,
54.705757,54.689928,0.015829,,0.015829,-0.015829,,0.031658,,
